,0,1,2,3,4,5,6,seconds
150,1,0,0,0,0,0,0,27
151,1,0,0,0,0,0,0,27
152,1,0,0,0,0,0,0,28
153,1,0,0,0,0,0,0,28
154,1,0,0,0,0,0,0,28
155,1,0,0,0,0,0,0,28
156,1,0,0,0,0,0,0,28
157,1,0,0,0,0,0,0,28
158,1,0,0,0,0,0,0,28
159,1,0,0,0,0,0,0,28
160,1,0,0,0,0,0,0,28
161,1,0,0,0,0,0,0,28
162,1,0,0,0,0,0,0,28
163,1,0,0,0,0,0,0,28
164,1,0,0,0,0,0,0,28
165,1,0,0,0,0,0,0,28
166,1,0,0,0,0,0,0,28
167,1,0,0,0,0,0,0,28
168,1,0,0,0,0,0,0,28
169,1,0,0,0,0,0,0,28
170,1,0,0,0,0,0,0,28
171,1,0,0,0,0,0,0,28
172,1,0,0,0,0,0,0,28
173,1,0,0,0,0,0,0,28
174,1,0,0,0,0,0,0,28
175,1,0,0,0,0,0,0,28
176,1,0,0,0,0,0,0,28
177,1,0,0,0,0,0,0,28
178,1,0,0,0,0,0,0,28
179,1,0,0,0,0,0,0,28
180,1,0,0,0,0,0,0,28
181,1,0,0,0,0,0,0,28
182,1,0,0,0,0,0,0,29
183,1,0,0,0,0,0,0,29
184,1,0,0,0,0,0,0,29
185,1,0,0,0,0,0,0,29
186,1,0,0,0,0,0,0,29
187,1,0,0,0,0,0,0,29
188,1,0,0,0,0,0,0,29
189,1,0,0,0,0,0,0,29
190,1,0,0,0,0,0,0,29
191,1,0,0,0,0,0,0,29
192,1,0,0,0,0,0,0,29
193,1,0,0,0,0,0,0,29
194,1,0,0,0,0,0,0,29
195,1,0,0,0,0,0,0,29
196,1,0,0,0,0,0,0,29
197,1,0,0,0,0,0,0,29
198,1,0,0,0,0,0,0,29
199,1,0,0,0,0,0,0,29
200,1,0,0,0,0,0,0,29
201,1,0,0,0,0,0,0,29
202,1,0,0,0,0,0,0,29
203,1,0,0,0,0,0,0,29
204,1,0,0,0,0,0,0,29
205,1,0,0,0,0,0,0,29
206,1,0,0,0,0,0,0,29
207,1,0,0,0,0,0,0,29
208,1,0,0,0,0,0,0,29
209,1,0,0,0,0,0,0,29
210,1,0,0,0,0,0,0,29
211,1,0,0,0,0,0,0,29
212,1,0,0,0,0,0,0,30
213,1,0,0,0,0,0,0,30
214,1,0,0,0,0,0,0,30
215,1,0,0,0,0,0,0,30
216,1,0,0,0,0,0,0,30
217,1,0,0,0,0,0,0,30
218,1,0,0,0,0,0,0,30
219,1,0,0,0,0,0,0,30
220,1,0,0,0,0,0,0,30
221,1,0,0,0,0,0,0,30
222,1,0,0,0,0,0,0,30
223,1,0,0,0,0,0,0,30
224,1,0,0,0,0,0,0,30
225,1,0,0,0,0,0,0,30
226,1,0,0,0,0,0,0,30
227,1,0,0,0,0,0,0,30
228,1,0,0,0,0,0,0,30
229,1,0,0,0,0,0,0,30
230,1,0,0,0,0,0,0,30
231,1,0,0,0,0,0,0,30
232,1,0,0,0,0,0,0,30
233,1,0,0,0,0,0,0,30
234,1,0,0,0,0,0,0,30
235,1,0,0,0,0,0,0,30
236,1,0,0,0,0,0,0,30
237,1,0,0,0,0,0,0,30
238,1,0,0,0,0,0,0,30
239,1,0,0,0,0,0,0,30
240,1,0,0,0,0,0,0,30
241,1,0,0,0,0,0,0,30
242,1,0,0,0,0,0,0,31
243,1,0,0,0,0,0,0,31
244,1,0,0,0,0,0,0,31
245,1,0,0,0,0,0,0,31
246,1,0,0,0,0,0,0,31
247,1,0,0,0,0,0,0,31
248,1,0,0,0,0,0,0,31
249,1,0,0,0,0,0,0,31
250,1,0,0,0,0,0,0,31
251,1,0,0,0,0,0,0,31
252,1,0,0,0,0,0,0,31
253,1,0,0,0,0,0,0,31
254,1,0,0,0,0,0,0,31
255,1,0,0,0,0,0,0,31
256,1,0,0,0,0,0,0,31
257,1,0,0,0,0,0,0,31
258,1,0,0,0,0,0,0,31
259,1,0,0,0,0,0,0,31
260,1,0,0,0,0,0,0,31
261,1,0,0,0,0,0,0,31
262,1,0,0,0,0,0,0,31
263,1,0,0,0,0,0,0,31
264,1,0,0,0,0,0,0,31
265,1,0,0,0,0,0,0,31
266,1,0,0,0,0,0,0,31
267,1,0,0,0,0,0,0,31
268,1,0,0,0,0,0,0,31
269,1,0,0,0,0,0,0,31
270,1,0,0,0,0,0,0,31
271,1,0,0,0,0,0,0,31
272,1,0,0,0,0,0,0,32
273,1,0,0,0,0,0,0,32
274,1,0,0,0,0,0,0,32
275,1,0,0,0,0,0,0,32
276,1,0,0,0,0,0,0,32
277,1,0,0,0,0,0,0,32
278,1,0,0,0,0,0,0,32
279,1,0,0,0,0,0,0,32
280,1,0,0,0,0,0,0,32
281,1,0,0,0,0,0,0,32
282,1,0,0,0,0,0,0,32
283,1,0,0,0,0,0,0,32
284,1,0,0,0,0,0,0,32
285,1,0,0,0,0,0,0,32
286,1,0,0,0,0,0,0,32
287,1,0,0,0,0,0,0,32
288,1,0,0,0,0,0,0,32
289,1,0,0,0,0,0,0,32
290,1,0,0,0,0,0,0,32
291,1,0,0,0,0,0,0,32
292,1,0,0,0,0,0,0,32
293,1,0,0,0,0,0,0,32
294,1,0,0,0,0,0,0,32
295,1,0,0,0,0,0,0,32
296,1,0,0,0,0,0,0,32
297,1,0,0,0,0,0,0,32
298,1,0,0,0,0,0,0,32
299,1,0,0,0,0,0,0,32
300,1,0,0,0,0,0,0,32
301,1,0,0,0,0,0,0,32
302,1,0,0,0,0,0,0,33
303,1,0,0,0,0,0,0,33
304,1,0,0,0,0,0,0,33
305,1,0,0,0,0,0,0,33
306,1,0,0,0,0,0,0,33
307,1,0,0,0,0,0,0,33
308,1,0,0,0,0,0,0,33
309,1,0,0,0,0,0,0,33
310,1,0,0,0,0,0,0,33
311,1,0,0,0,0,0,0,33
312,1,0,0,0,0,0,0,33
313,1,0,0,0,0,0,0,33
314,1,0,0,0,0,0,0,33
315,1,0,0,0,0,0,0,33
316,1,0,0,0,0,0,0,33
317,1,0,0,0,0,0,0,33
318,1,0,0,0,0,0,0,33
319,1,0,0,0,0,0,0,33
320,1,0,0,0,0,0,0,33
321,1,0,0,0,0,0,0,33
322,1,0,0,0,0,0,0,33
323,1,0,0,0,0,0,0,33
324,1,0,0,0,0,0,0,33
325,1,0,0,0,0,0,0,33
326,1,0,0,0,0,0,0,33
327,1,0,0,0,0,0,0,33
328,1,0,0,0,0,0,0,33
329,0,1,0,0,0,0,0,33
330,0,1,0,0,0,0,0,33
331,0,1,0,0,0,0,0,33
332,0,1,0,0,0,0,0,34
333,0,1,0,0,0,0,0,34
334,0,1,0,0,0,0,0,34
335,0,1,0,0,0,0,0,34
336,0,1,0,0,0,0,0,34
337,0,1,0,0,0,0,0,34
338,0,1,0,0,0,0,0,34
339,0,1,0,0,0,0,0,34
340,0,1,0,0,0,0,0,34
341,0,1,0,0,0,0,0,34
342,0,1,0,0,0,0,0,34
343,0,1,0,0,0,0,0,34
344,0,1,0,0,0,0,0,34
345,0,1,0,0,0,0,0,34
346,0,1,0,0,0,0,0,34
347,0,1,0,0,0,0,0,34
348,0,1,0,0,0,0,0,34
349,0,1,0,0,0,0,0,34
350,0,1,0,0,0,0,0,34
351,0,1,0,0,0,0,0,34
352,0,1,0,0,0,0,0,34
353,0,1,0,0,0,0,0,34
354,0,1,0,0,0,0,0,34
355,0,1,0,0,0,0,0,34
356,0,1,0,0,0,0,0,34
357,0,1,0,0,0,0,0,34
358,0,1,0,0,0,0,0,34
359,0,1,0,0,0,0,0,34
360,0,1,0,0,0,0,0,34
361,0,1,0,0,0,0,0,34
362,0,1,0,0,0,0,0,35
363,0,1,0,0,0,0,0,35
364,0,1,0,0,0,0,0,35
365,0,1,0,0,0,0,0,35
366,0,1,0,0,0,0,0,35
367,0,1,0,0,0,0,0,35
368,0,1,0,0,0,0,0,35
369,0,1,0,0,0,0,0,35
370,0,1,0,0,0,0,0,35
371,0,1,0,0,0,0,0,35
372,0,1,0,0,0,0,0,35
373,0,1,0,0,0,0,0,35
374,0,1,0,0,0,0,0,35
375,0,1,0,0,0,0,0,35
376,0,1,0,0,0,0,0,35
377,0,1,0,0,0,0,0,35
378,0,1,0,0,0,0,0,35
379,0,1,0,0,0,0,0,35
380,0,1,0,0,0,0,0,35
381,0,1,0,0,0,0,0,35
382,0,1,0,0,0,0,0,35
383,0,1,0,0,0,0,0,35
384,0,1,0,0,0,0,0,35
385,0,1,0,0,0,0,0,35
386,0,1,0,0,0,0,0,35
387,0,1,0,0,0,0,0,35
388,0,1,0,0,0,0,0,35
389,0,1,0,0,0,0,0,35
390,0,1,0,0,0,0,0,35
391,0,1,0,0,0,0,0,35
392,0,1,0,0,0,0,0,36
393,0,1,0,0,0,0,0,36
394,0,1,0,0,0,0,0,36
395,0,1,0,0,0,0,0,36
396,0,1,0,0,0,0,0,36
397,0,1,0,0,0,0,0,36
398,0,1,0,0,0,0,0,36
399,0,1,0,0,0,0,0,36
400,0,1,0,0,0,0,0,36
401,0,1,0,0,0,0,0,36
402,0,1,0,0,0,0,0,36
403,0,1,0,0,0,0,0,36
404,0,1,0,0,0,0,0,36
405,0,1,0,0,0,0,0,36
406,0,1,0,0,0,0,0,36
407,0,1,0,0,0,0,0,36
408,0,1,0,0,0,0,0,36
409,0,1,0,0,0,0,0,36
410,0,1,0,0,0,0,0,36
411,0,1,0,0,0,0,0,36
412,0,1,0,0,0,0,0,36
413,0,1,0,0,0,0,0,36
414,0,1,0,0,0,0,0,36
415,0,1,0,0,0,0,0,36
416,0,1,0,0,0,0,0,36
417,0,1,0,0,0,0,0,36
418,0,1,0,0,0,0,0,36
419,0,1,0,0,0,0,0,36
420,0,1,0,0,0,0,0,36
421,0,1,0,0,0,0,0,36
422,0,1,0,0,0,0,0,37
423,0,1,0,0,0,0,0,37
424,0,1,0,0,0,0,0,37
425,0,1,0,0,0,0,0,37
426,0,1,0,0,0,0,0,37
427,0,1,0,0,0,0,0,37
428,0,1,0,0,0,0,0,37
429,0,1,0,0,0,0,0,37
430,0,1,0,0,0,0,0,37
431,0,1,0,0,0,0,0,37
432,0,1,0,0,0,0,0,37
433,0,1,0,0,0,0,0,37
434,0,1,0,0,0,0,0,37
435,0,1,0,0,0,0,0,37
436,0,1,0,0,0,0,0,37
437,0,1,0,0,0,0,0,37
438,0,1,0,0,0,0,0,37
439,0,1,0,0,0,0,0,37
440,0,1,0,0,0,0,0,37
441,0,1,0,0,0,0,0,37
442,0,1,0,0,0,0,0,37
443,0,1,0,0,0,0,0,37
444,0,1,0,0,0,0,0,37
445,0,1,0,0,0,0,0,37
446,0,1,0,0,0,0,0,37
447,0,1,0,0,0,0,0,37
448,0,1,0,0,0,0,0,37
449,0,1,0,0,0,0,0,37
450,0,1,0,0,0,0,0,37
451,0,1,0,0,0,0,0,37
452,0,1,0,0,0,0,0,38
453,0,1,0,0,0,0,0,38
454,0,1,0,0,0,0,0,38
455,0,1,0,0,0,0,0,38
456,0,1,0,0,0,0,0,38
457,0,1,0,0,0,0,0,38
458,0,1,0,0,0,0,0,38
459,0,1,0,0,0,0,0,38
460,0,1,0,0,0,0,0,38
461,0,1,0,0,0,0,0,38
462,0,1,0,0,0,0,0,38
463,0,1,0,0,0,0,0,38
464,0,1,0,0,0,0,0,38
465,0,1,0,0,0,0,0,38
466,0,1,0,0,0,0,0,38
467,0,1,0,0,0,0,0,38
468,0,1,0,0,0,0,0,38
469,0,1,0,0,0,0,0,38
470,0,1,0,0,0,0,0,38
471,0,1,0,0,0,0,0,38
472,0,1,0,0,0,0,0,38
473,0,1,0,0,0,0,0,38
474,0,1,0,0,0,0,0,38
475,0,1,0,0,0,0,0,38
476,0,1,0,0,0,0,0,38
477,0,1,0,0,0,0,0,38
478,0,1,0,0,0,0,0,38
479,0,1,0,0,0,0,0,38
480,0,1,0,0,0,0,0,38
481,0,1,0,0,0,0,0,38
482,0,1,0,0,0,0,0,39
483,0,1,0,0,0,0,0,39
484,0,1,0,0,0,0,0,39
485,0,1,0,0,0,0,0,39
486,0,1,0,0,0,0,0,39
487,0,1,0,0,0,0,0,39
488,0,1,0,0,0,0,0,39
489,0,1,0,0,0,0,0,39
490,0,1,0,0,0,0,0,39
491,0,1,0,0,0,0,0,39
492,0,1,0,0,0,0,0,39
493,0,1,0,0,0,0,0,39
494,0,1,0,0,0,0,0,39
495,0,1,0,0,0,0,0,39
496,0,1,0,0,0,0,0,39
497,0,1,0,0,0,0,0,39
498,0,1,0,0,0,0,0,39
499,0,1,0,0,0,0,0,39
500,0,1,0,0,0,0,0,39
501,0,1,0,0,0,0,0,39
502,0,1,0,0,0,0,0,39
503,0,1,0,0,0,0,0,39
504,0,1,0,0,0,0,0,39
505,0,1,0,0,0,0,0,39
506,0,1,0,0,0,0,0,39
507,0,1,0,0,0,0,0,39
508,0,1,0,0,0,0,0,39
509,0,1,0,0,0,0,0,39
510,0,1,0,0,0,0,0,39
511,0,1,0,0,0,0,0,39
512,0,1,0,0,0,0,0,40
513,0,1,0,0,0,0,0,40
514,0,1,0,0,0,0,0,40
515,0,1,0,0,0,0,0,40
516,0,1,0,0,0,0,0,40
517,0,1,0,0,0,0,0,40
518,0,1,0,0,0,0,0,40
519,0,1,0,0,0,0,0,40
520,0,1,0,0,0,0,0,40
521,0,1,0,0,0,0,0,40
522,0,1,0,0,0,0,0,40
523,0,1,0,0,0,0,0,40
524,0,1,0,0,0,0,0,40
525,0,1,0,0,0,0,0,40
526,0,1,0,0,0,0,0,40
527,0,1,0,0,0,0,0,40
528,0,1,0,0,0,0,0,40
529,0,1,0,0,0,0,0,40
530,0,1,0,0,0,0,0,40
531,0,1,0,0,0,0,0,40
532,0,1,0,0,0,0,0,40
533,0,1,0,0,0,0,0,40
534,0,1,0,0,0,0,0,40
535,0,1,0,0,0,0,0,40
536,0,1,0,0,0,0,0,40
537,0,1,0,0,0,0,0,40
538,0,1,0,0,0,0,0,40
539,0,1,0,0,0,0,0,40
540,0,1,0,0,0,0,0,40
541,0,1,0,0,0,0,0,40
542,0,1,0,0,0,0,0,41
543,0,1,0,0,0,0,0,41
544,0,1,0,0,0,0,0,41
545,0,1,0,0,0,0,0,41
546,0,1,0,0,0,0,0,41
547,0,1,0,0,0,0,0,41
548,0,1,0,0,0,0,0,41
549,0,1,0,0,0,0,0,41
550,0,1,0,0,0,0,0,41
551,0,1,0,0,0,0,0,41
552,0,1,0,0,0,0,0,41
553,0,1,0,0,0,0,0,41
554,0,1,0,0,0,0,0,41
555,0,1,0,0,0,0,0,41
556,0,1,0,0,0,0,0,41
557,0,1,0,0,0,0,0,41
558,0,1,0,0,0,0,0,41
559,0,1,0,0,0,0,0,41
560,0,1,0,0,0,0,0,41
561,0,1,0,0,0,0,0,41
562,0,1,0,0,0,0,0,41
563,0,1,0,0,0,0,0,41
564,0,1,0,0,0,0,0,41
565,0,1,0,0,0,0,0,41
566,0,1,0,0,0,0,0,41
567,0,1,0,0,0,0,0,41
568,0,1,0,0,0,0,0,41
569,0,1,0,0,0,0,0,41
570,0,1,0,0,0,0,0,41
571,0,1,0,0,0,0,0,41
572,0,1,0,0,0,0,0,42
573,0,1,0,0,0,0,0,42
574,0,1,0,0,0,0,0,42
575,0,1,0,0,0,0,0,42
576,0,1,0,0,0,0,0,42
577,0,1,0,0,0,0,0,42
578,0,1,0,0,0,0,0,42
579,0,1,0,0,0,0,0,42
580,0,1,0,0,0,0,0,42
581,0,1,0,0,0,0,0,42
582,0,1,0,0,0,0,0,42
583,0,1,0,0,0,0,0,42
584,0,1,0,0,0,0,0,42
585,0,1,0,0,0,0,0,42
586,0,1,0,0,0,0,0,42
587,0,1,0,0,0,0,0,42
588,0,1,0,0,0,0,0,42
589,0,1,0,0,0,0,0,42
590,0,1,0,0,0,0,0,42
591,0,1,0,0,0,0,0,42
592,0,1,0,0,0,0,0,42
593,0,1,0,0,0,0,0,42
594,0,1,0,0,0,0,0,42
595,0,1,0,0,0,0,0,42
596,0,1,0,0,0,0,0,42
597,0,1,0,0,0,0,0,42
598,0,1,0,0,0,0,0,42
599,0,1,0,0,0,0,0,42
600,0,1,0,0,0,0,0,42
601,0,1,0,0,0,0,0,42
602,0,1,0,0,0,0,0,43
603,0,1,0,0,0,0,0,43
604,0,1,0,0,0,0,0,43
605,0,1,0,0,0,0,0,43
606,0,1,0,0,0,0,0,43
607,0,1,0,0,0,0,0,43
608,0,1,0,0,0,0,0,43
609,0,1,0,0,0,0,0,43
610,0,1,0,0,0,0,0,43
611,0,1,0,0,0,0,0,43
612,0,1,0,0,0,0,0,43
613,0,1,0,0,0,0,0,43
614,0,1,0,0,0,0,0,43
615,0,1,0,0,0,0,0,43
616,0,1,0,0,0,0,0,43
617,0,0,1,0,0,0,0,43
618,0,0,1,0,0,0,0,43
619,0,0,1,0,0,0,0,43
620,0,0,1,0,0,0,0,43
621,0,0,1,0,0,0,0,43
622,0,0,1,0,0,0,0,43
623,0,0,1,0,0,0,0,43
624,0,0,1,0,0,0,0,43
625,0,0,1,0,0,0,0,43
626,0,0,1,0,0,0,0,43
627,0,0,1,0,0,0,0,43
628,0,0,1,0,0,0,0,43
629,0,0,1,0,0,0,0,43
630,0,0,1,0,0,0,0,43
631,0,0,1,0,0,0,0,43
632,0,0,1,0,0,0,0,44
633,0,0,1,0,0,0,0,44
634,0,0,1,0,0,0,0,44
635,0,0,1,0,0,0,0,44
636,0,0,1,0,0,0,0,44
637,0,0,1,0,0,0,0,44
638,0,0,1,0,0,0,0,44
639,0,0,1,0,0,0,0,44
640,0,0,1,0,0,0,0,44
641,0,0,1,0,0,0,0,44
642,0,0,1,0,0,0,0,44
643,0,0,1,0,0,0,0,44
644,0,0,1,0,0,0,0,44
645,0,0,1,0,0,0,0,44
646,0,0,1,0,0,0,0,44
647,0,0,1,0,0,0,0,44
648,0,0,1,0,0,0,0,44
649,0,0,1,0,0,0,0,44
650,0,0,1,0,0,0,0,44
651,0,0,1,0,0,0,0,44
652,0,0,1,0,0,0,0,44
653,0,0,1,0,0,0,0,44
654,0,0,1,0,0,0,0,44
655,0,0,1,0,0,0,0,44
656,0,0,1,0,0,0,0,44
657,0,0,1,0,0,0,0,44
658,0,0,1,0,0,0,0,44
659,0,0,1,0,0,0,0,44
660,0,0,1,0,0,0,0,44
661,0,0,1,0,0,0,0,44
662,0,0,1,0,0,0,0,45
663,0,0,1,0,0,0,0,45
664,0,0,1,0,0,0,0,45
665,0,0,1,0,0,0,0,45
666,0,0,1,0,0,0,0,45
667,0,0,1,0,0,0,0,45
668,0,0,1,0,0,0,0,45
669,0,0,1,0,0,0,0,45
670,0,0,1,0,0,0,0,45
671,0,0,1,0,0,0,0,45
672,0,0,1,0,0,0,0,45
673,0,0,1,0,0,0,0,45
674,0,0,1,0,0,0,0,45
675,0,0,1,0,0,0,0,45
676,0,0,1,0,0,0,0,45
677,0,0,1,0,0,0,0,45
678,0,0,1,0,0,0,0,45
679,0,0,1,0,0,0,0,45
680,0,0,1,0,0,0,0,45
681,0,0,1,0,0,0,0,45
682,0,0,1,0,0,0,0,45
683,0,0,1,0,0,0,0,45
684,0,0,1,0,0,0,0,45
685,0,0,1,0,0,0,0,45
686,0,0,1,0,0,0,0,45
687,0,0,1,0,0,0,0,45
688,0,0,1,0,0,0,0,45
689,0,0,1,0,0,0,0,45
690,0,0,1,0,0,0,0,45
691,0,0,1,0,0,0,0,45
692,0,0,1,0,0,0,0,46
693,0,0,1,0,0,0,0,46
694,0,0,1,0,0,0,0,46
695,0,0,1,0,0,0,0,46
696,0,0,1,0,0,0,0,46
697,0,0,1,0,0,0,0,46
698,0,0,1,0,0,0,0,46
699,0,0,1,0,0,0,0,46
700,0,0,1,0,0,0,0,46
701,0,0,1,0,0,0,0,46
702,0,0,1,0,0,0,0,46
703,0,0,1,0,0,0,0,46
704,0,0,1,0,0,0,0,46
705,0,0,1,0,0,0,0,46
706,0,0,1,0,0,0,0,46
707,0,0,1,0,0,0,0,46
708,0,0,1,0,0,0,0,46
709,0,0,1,0,0,0,0,46
710,0,0,1,0,0,0,0,46
711,0,0,1,0,0,0,0,46
712,0,0,1,0,0,0,0,46
713,0,0,1,0,0,0,0,46
714,0,0,1,0,0,0,0,46
715,0,0,1,0,0,0,0,46
716,0,0,1,0,0,0,0,46
717,0,0,1,0,0,0,0,46
718,0,0,1,0,0,0,0,46
719,0,0,1,0,0,0,0,46
720,0,0,1,0,0,0,0,46
721,0,0,1,0,0,0,0,46
722,0,0,1,0,0,0,0,47
723,0,0,1,0,0,0,0,47
724,0,0,1,0,0,0,0,47
725,0,0,1,0,0,0,0,47
726,0,0,1,0,0,0,0,47
727,0,1,0,0,0,0,0,47
728,0,0,1,0,0,0,0,47
729,0,0,1,0,0,0,0,47
730,0,0,1,0,0,0,0,47
731,0,0,1,0,0,0,0,47
732,0,0,1,0,0,0,0,47
733,0,1,0,0,0,0,0,47
734,0,1,0,0,0,0,0,47
735,0,1,0,0,0,0,0,47
736,0,0,1,0,0,0,0,47
737,0,1,0,0,0,0,0,47
738,0,0,1,0,0,0,0,47
739,0,0,1,0,0,0,0,47
740,0,1,0,0,0,0,0,47
741,0,1,0,0,0,0,0,47
742,0,1,0,0,0,0,0,47
743,0,1,0,0,0,0,0,47
744,0,1,0,0,0,0,0,47
745,0,1,0,0,0,0,0,47
746,0,1,0,0,0,0,0,47
747,0,1,0,0,0,0,0,47
748,0,1,0,0,0,0,0,47
749,0,1,0,0,0,0,0,47
750,0,1,0,0,0,0,0,47
751,0,1,0,0,0,0,0,47
752,0,1,0,0,0,0,0,48
753,0,1,0,0,0,0,0,48
754,0,1,0,0,0,0,0,48
755,0,0,1,0,0,0,0,48
756,0,0,1,0,0,0,0,48
757,0,0,1,0,0,0,0,48
758,0,0,1,0,0,0,0,48
759,0,0,1,0,0,0,0,48
760,0,0,1,0,0,0,0,48
761,0,0,1,0,0,0,0,48
762,0,0,1,0,0,0,0,48
763,0,0,1,0,0,0,0,48
764,0,0,1,0,0,0,0,48
765,0,1,0,0,0,0,0,48
766,0,1,0,0,0,0,0,48
767,0,0,1,0,0,0,0,48
768,0,1,0,0,0,0,0,48
769,0,1,0,0,0,0,0,48
770,0,1,0,0,0,0,0,48
771,0,1,0,0,0,0,0,48
772,0,1,0,0,0,0,0,48
773,0,1,0,0,0,0,0,48
774,0,1,0,0,0,0,0,48
